Question_Number,Question_Text,Question_Images,Option_A,Option_A_Images,Option_B,Option_B_Images,Option_C,Option_C_Images,Option_D,Option_D_Images,Correct_Answer,Question_Type,Explanation,Explanation_Images
76,"The following three are known to be the preorder, inorder and postorder sequences of a binary tree. But it is not known which is which. MBCAFHPYK KAMCBYPFH MABCKYFPH Pick the true statement from the following.",,"I and II are preorder and inorder sequences, respectively",,"I and III are preorder and postorder sequences, respectively",,"II is the inorder sequence, but nothing more can be said about the other two sequences",,"II and III are the preorder and inorder sequences, respectively",,D,MCQ,"The approach to solve this question is to first find 2 sequences whose first and last element is same. The reason being first element in the Pre-order of any binary tree is the root and last element in the Post-order of any binary tree is the root. Looking at the sequences given,  Pre-order   =   KAMCBYPFH Post-order  =  MBCAFHPYK Left-over sequence  MABCKYFPH will be in order. Since we have all the traversals identified, let's try to draw the binary tree if possible. I. Post order II. Pre order III. Inorder",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/b64edcf5d6972f30-VylFV5LsLm2WYaTjFUeaAAtaZ4yg3Y.png
77,How many distinct BSTs can be constructed with 3 distinct keys?,,4,,5,,6,,9,,B,MCQ,2n C n /(n+1) = 6 C 3 /4 = 5,
78,"For the undirected, weighted graph given below, which of the following sequences of edges represents a correct execution of Prim's algorithm to construct a Minimum Span­ning Tree?",https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/1a06b0034110b179-hc24VZlA5m79hoiT2o6hiEB1hOFbHC.jpg,"(a, b), (d, f), (f, c), (g, i), (d, a), (g, h), (c, e), (f, h)",,"(c, e), (c, f), (f, d), (d, a), (a, b), (g, h), (h, f), (g, i)",,"(d, f), (f, c), (d, a), (a, b), (c, e), (f, h), (g, h), (g, i)",,"(h, g), (g, i), (h, f), (f, c), (f, d), (d, a), (a, b), (c, e)",,C,MCQ,In prims algorithm we start with any node and keep on exploring minimum cost neighbors of nodes already covered.,
79,"A Binary Search Tree (BST) stores values in the range 37 to 573. Consider the following sequence of keys. I.  81, 537, 102, 439, 285, 376, 305 II. 52, 97, 121, 195, 242, 381, 472 III. 142, 248, 520, 386, 345, 270, 307 IV. 550, 149, 507, 395, 463, 402, 270 Suppose the BST has been unsuccessfully searched for key 273. Which all of the above sequences list nodes in the order in which we could have encountered them in the search?",,II and III only,,I and III only,,III and IV only,,III only,,D,MCQ,"Key to be searched 273: I)  81, 537, 102, 439, 285, 376, 305 is not correct     We cannot go to 376 from 285 as 273 is smaller than 285. II) 52, 97, 121, 195, 242, 381, 472 is not correct.       We cannot go to 472 from 381 as 273 is smaller than 381. III) 142, 248, 520, 386, 345, 270, 307 is correct 550, 149, 507, 395, 463, 402, 270 is not correct.    We cannot go to 463 from 395 in search of 273 Following representation of the binary search trees is given below.","https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/3864ce63f19418c6-WbYSpMQ0ActtsfWvyj1y5ndLWNvs28.jpg, https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Explanation_Images/48736178ed4ea486-Cg3k9Mrth406GY836HOOAINOzt2zeC.png"
80,"A Binary Search Tree (BST) stores values in the range 37 to 573. Consider the following sequence of keys. I. 81, 537, 102, 439, 285, 376, 305 II. 52, 97, 121, 195, 242, 381, 472 III. 142, 248, 520, 386, 345, 270, 307 IV. 550, 149, 507, 395, 463, 402, 270 Which of the following statements is TRUE?",,"I, II and IV are inorder sequences of three different BSTs",,I is a preorder sequence of some BST with 439 as the root,,II is an inorder sequence of some BST where 121 is the root and 52 is a leaf,,IV is a postorder sequence of some BST with 149 as the root,,C,MCQ,"A: I and IV are not in ascending order B: If 439 is root, It should be 1st element in preorder D: If 149 is root, It should be last element in postorder",
81,Consider the following sequence of nodes for the undirected graph given below. a b e f d g c a b e f c g d a d g e b c f a d b c g e f A Depth First Search (DFS) is started at node a. The nodes are listed in the order they are first visited. Which all of the above is (are) possible output(s)?,https://rkokdq5fgqqf84hb.public.blob.vercel-storage.com/gate-cs/2008/Question_Images/d382784811fb76f7-Bg2DOyBC2REAEplY6dNS0whgpp5sGR.jpg,1 and 3 only,,2 and 3 only,,"2, 3 and 4 only",,"1, 2, and 3",,B,MCQ,1: abef->c or g should be covered 4: adbc->e or f should be covered 2: abefcgd  correct 3: adgebcf correct,
82,Which of the following is TRUE only of XML but NOT HTML?,,It is derived from SGML,,It describes content and layout,,It allows user defined tags,,It is restricted only to be used with web browsers,,C,MCQ,SGML (standard generalized markup language) both xml and html are derivative of SGML Both xml and html describes layout and content both are restricted to be used with web browsers xml allows user defined tags but HTML-4 does not,
83,"Consider The Following Relational Scheme Student ( school-id, sch-roll-no , sname, saddress) School ( school-id , sch-name, sch-address, sch-phone) Enrolment ( school-id, sch-roll-no, erollno, examname) ExamResult ( Erollno, examname, marks) Consider the following tuple relational calculus query { t | ∃E ∈ Enrolment t = E.school-id ∧ | { x | x ∈ ExamResult B.school-id = t ∧ ( ∃B ∈ ExamResult B.erollno = x.erollno ∧ B.examname = x.examname ∧ B.marks > 35 } | ÷ | { x | x ∈ Enrolment ∧ x.school-id = t } | * 100 > 35 } If a student needs to score more than 35 marks to pass an exam what does the query return?",,The empty set,,Schools with more than 35% of it's student enrolled in some exam or the other,,Schools with a pass percentage above 35% over all exams taken together,,Schools with a pass percentage above 35% over each exam.,,C,MCQ,"Since to pass an exam >35 mark is needed, this means selecting the school-ids where the pass percentage of students across all the exams taken together is > 35",
84,"Consider the function f(x) = x 2 - 2x - 1. Suppose an execution of the Newton-Raphson method to find a zero of f(x) starts with an approximation x 0 = 2 of x. What is the value of x 2 , the approximation of x that algorithm produces after two iterations, rounded to three decimal places?",,2.417,,2.419,,2.423,,2.425,,A,MCQ,"In newton method, if current guess is x cur , then new guess x new is x new = x cur - f(x cur )/f'(x cur ) Now Initially, x cur = 2, so after 1 st iteration, x new = 2 - (-1)/2 = 2.5 Now x cur becomes 2.5, so after 2 nd iteration, x new = 2.5 - (0.25)/3 = 2.417",
85,Consider the execution of the following commands in a shell on a Linux operating sys­tem. bash$ cat alpha Mathematics bash$ In alpha beta bash$ rm alpha bash$ cat >> beta << SAME Information Technology SAME bash$ cat beta The output of the last command will be:,,Mathematics Information Technology SAME,,Mathematics Information Technology,,Information Technology,,Information Technology SAME,,C,MCQ,,
