file_name,Question_Number,Question_Text,subject,chapter,subtopic
GATE_CS_2020.csv,1,"Consider the following C program C++ #include <stdio.h> int main () { int a [ 4 ] [ 5 ] = {{ 1 , 2 , 3 , 4 , 5 }, { 6 , 7 , 8 , 9 , 10 }, { 11 , 12 , 13 , 14 , 15 }, { 16 , 17 , 18 , 19 , 20 }}; printf ( â€œ % d \ n â€ , * ( * ( a +** a + 2 ) + 3 )); return ( 0 ); } The output is",Programming and Data Structures,Programming in C,Arrays and pointers
GATE_CS_2020.csv,2,"Consider the following C functions. C int tob ( int b , int * arr ) { int i ; for ( i = 0 ; b > 0 ; i ++ ) { if ( b % 2 ) arr [ i ] = 1 ; else arr [ i ] = 0 ; b = b / 2 ; } return ( i ); } int pp ( int a , int b ) { int arr [ 20 ]; int i , tot = 1 , ex , len ; ex = a ; len = tob ( b , arr ); for ( i = 0 ; i < len ; i ++ ) { if ( arr [ i ] == 1 ) tot = tot * ex ; ex = ex * ex ; } return ( tot ) ; } The value returned by pp(3,4) is ________ . Note - This question was Numerical Type.",Algorithms,Basic Techniques,Mathematical foundations
GATE_CS_2020.csv,3,Consider the following statements about process state transitions for a system using preemptive scheduling. I. A running process can move to ready state. II. A ready process can move to running state. III. A blocked process can move to running state. IV. A blocked process can move to ready state. Which of the above statements are TRUE ?,Operating System,Core Concepts,Processes and threads
GATE_CS_2020.csv,4,"In a balanced binary search tree with n elements, what is the worst-case time complexity of reporting all elements in the range [a,b]? Assume that the number of reported elements is k.",Algorithms,Complexity Analysis,Algorithm analysis
GATE_CS_2020.csv,5,"Consider a graph G=(V, E), where V = { v1,v2,â€¦,v100 }, E={ (vi, vj) âˆ£ 1â‰¤ i < j â‰¤ 100} and weight of the edge (vi, vj) Â is âˆ£iâ€“jâˆ£. The weight of minimum spanning tree of G is ________.",Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2020.csv,6,"The number of permutations of the characters in LILAC so that no character appears in its original position, if the two Lâ€™s are indistinguishable, is ________ . Note - This question was Numerical Type.",Engineering Mathematics,Discrete Mathematics,Combinatorics
GATE_CS_2020.csv,7,"Consider a paging system that uses 1-level page table residing in main memory and a TLB for address translation. Each main memory access takes 100 ns and TLB lookup takes 20 ns. Each page transfer to/from the disk takes 5000 ns. Assume that the TLB hit ratio is 95%, page fault rate is 10%. Assume that for 20% of the total page faults, a dirty page has to be written back to disk before the required page is read from disk. TLB update time is negligible. The average memory access time in ns (round off to 1 decimal places) is ___________ . Note - This question was Numerical Type.",Operating System,Memory Management,Virtual memory
GATE_CS_2020.csv,8,"Consider allocation of memory to a new process. Assume that none of the existing holes in the memory will exactly fit the processâ€™s memory requirement. Hence, a new hole of smaller size will be created if allocation is made in any of the existing holes. Which one of the following statement is TRUE ?",Operating System,Memory Management,Main memory
GATE_CS_2020.csv,9,"Consider the following five disk five disk access requests of the form (request id, cylinder number) that are present in the disk scheduler queue at a given time. (P, 155), (Q, 85), (R, 110), (S, 30), (T, 115) Assume the head is positioned at cylinder 100. The scheduler follows Shortest Seek Time First scheduling to service the requests.  Which one of the following statements is FALSE ?",Operating System,File Systems,Disk management
GATE_CS_2020.csv,10,Consider a database implemented using B+ tree for file indexing and installed on a disk drive with block size of 4 KB. The size of search key is 12 bytes and the size of tree/disk pointer is 8 bytes. Assume that the database has one million records. Also assume that no node of the B+ tree and no records are present initially in main memory. Consider that each record fits into one disk block. The minimum number of disk accesses required to retrieve any record in the database is ___________ . Note - This question was Numerical Type.,Databases,File Organization and Indexing,Indexing
GATE_CS_2020.csv,11,"For parameters a and b, both of which are Ï‰(1), T(n)=T(n 1/a )+1, and T(b)=1. Then T(n) is",Algorithms,Basic Techniques,Recurrence relations
GATE_CS_2020.csv,12,"Let  G = (V, G) be a weighted undirected graph and let T be a Minimum Spanning Tree (MST) of G maintained using adjacency lists. Suppose a new weighed edge (u, v) âˆˆ VÃ—V is added to G. The worst case time complexity of determining if T is still an MST of the resultant graph is",Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2020.csv,13,"Let G=(V,E) be a directed, weighted graph with weight function w:Eâ†’R. For some function f:Vâ†’R, for each edge (u,v)âˆˆE, define wâ€²(u,v) as w(u,v)+f(u)âˆ’f(v).  Which one of the options completes the following sentence so that it is TRUE ?  â€œThe shortest paths in G under w are shortest paths under wâ€² too, _________â€.",Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2020.csv,14,Which one of the following is used to represent the supporting many-one relationships of a weak entity set in an entity-relationship diagram ?,Databases,Data Models,ER-model
GATE_CS_2020.csv,15,"Consider a relational table R that is in 3NF, but not in BCNF. Which one of the following statements is TRUE ?",Databases,Database Design,Normalization
GATE_CS_2020.csv,16,"The total revenue of a company during 2014âˆ’2018 is shown in the bar graph. If the total expenditure of the company in each year is 500 million rupees, then the aggregate profit or loss (in percentage) on the total expenditure of the company during 2014âˆ’2018 is _________ .",,,
GATE_CS_2020.csv,17,"Let R be the set of all binary relations on the set {1, 2, 3}. Suppose a relation is chosen from R at random. The probability that the chosen relation is reflexive (round off to 3 decimal places) is ________ . Note - This question was Numerical Type.",Engineering Mathematics,Probability and Statistics,Conditional Probability
GATE_CS_2020.csv,18,"For n>2, let aâˆˆ{0, 1} n be a non-zero vector. Suppose that x is chosen uniformly at random from {0,1} n . Then, the probability that Î£(from i=1 to i=n)(a i .x i ) is an odd number is _________ . Note - This question was Numerical Type.",Engineering Mathematics,Probability and Statistics,Random Variables
GATE_CS_2020.csv,19,Let G be a group of 35 elements. Then the largest possible size of a subgroup of G other than G itself is ________ . Note - This question was Numerical Type.,Engineering Mathematics,Discrete Mathematics,Algebraic Structures
GATE_CS_2020.csv,20,"Let A and B be two nÃ—n matrices over real numbers. Let rank(M) and det(M) denote the rank and determinant of a matrix M, respectively. Consider the following statements. I. rank(AB) = rank(A) Ã— rank (B) II. det(AB) = det(A) Ã— det(B) III. rank(A+B) â‰¤ rank(A) + rank(B) IV. det(A+B) â‰¤ det(A) + det(B) Which of the above statements are TRUE?",Engineering Mathematics,Linear Algebra,Matrices
GATE_CS_2020.csv,21,"Consider the following statements. I. If L 1 âˆªL 2 is regular, then both L 1 and L 2 must be regular. II. The class of regular languages is closed under infinite union. Which of the above statements is/are TRUE ?",Theory of Computation,Language Properties,Closure properties
GATE_CS_2020.csv,22,"Consider the following language. L = { xâˆˆ{a,b}* âˆ£ number of aâ€™s in x divisible by 2 but not divisible by 3 } The minimum number of states in DFA that accepts L is _________ .",Theory of Computation,Formal Languages and Automata,Regular languages and finite automata
GATE_CS_2020.csv,23,Which one of the following regular expressions represents the set of all binary strings with an odd number of 1â€²s ?,Theory of Computation,Formal Languages and Automata,Regular languages and finite automata
GATE_CS_2020.csv,24,"Consider the following languages. L 1 = { wxyx âˆ£ w,x,y âˆˆ (0+1) + } L 2 = { xy âˆ£ x,y âˆˆ (a+b)*, âˆ£xâˆ£=âˆ£yâˆ£, xâ‰ y } Which one of the following is TRUE ?",Theory of Computation,Language Properties,Regular and context-free languages
GATE_CS_2020.csv,25,Consider the language L = { a n âˆ£ nâ‰¥0 }âˆª{ a n b n âˆ£ nâ‰¥0 } and the following statements. I. L is deterministic context-free. II. L is context-free but not deterministic context-free. III. L is not LL(k) for any k. Which of the above statements is/are TRUE ?,Theory of Computation,Formal Languages and Automata,Context-free languages and push-down automata
GATE_CS_2020.csv,26,"Which of the following languages are undecidable? Note that âŸ¨MâŸ© indicates encoding of the Turing machine M. L 1 = { âŸ¨MâŸ© âˆ£ L(M)=âˆ… } L 2 = { âŸ¨M,w,qâŸ© âˆ£ M on input w reaches state q in exactly 100 steps } L 3 = { âŸ¨MâŸ© âˆ£ L(M) is not recursive } L 4 = { âŸ¨MâŸ© âˆ£ L(M) contains at least 21 members }",Theory of Computation,Computability,Undecidability
GATE_CS_2020.csv,27,"Consider the functions I. e -x II. x 2 - sin x III. [Tex]\sqrt{x^3+1}[/Tex] Which of the above functions is/are increasing everywhere in  [0, 1]?",Engineering Mathematics,Calculus,
GATE_CS_2020.csv,28,"Graph G is obtained by adding vertex s to K 3,4 and making s adjacent to every vertex of K 3,4 . The minimum number of colours required to edge-colour G is _________ . Note - This question was Numerical Type.",Engineering Mathematics,Discrete Mathematics,Graph Theory
GATE_CS_2020.csv,29,"A computer system with a word length of 32 bits has a 16 MB byte- addressable main memory and a 64 KB, 4-way set associative cache memory with a block size of 256 bytes. Consider the following four physical addresses represented in hexadecimal notation. A1 = 0x42C8A4, A2 = 0x546888, A3 = 0x6A289C, A4 = 0x5E4880 Which one of the following is TRUE ?",Computer Organization and Architecture,Memory Hierarchy,Cache memory
GATE_CS_2020.csv,30,"A direct mapped cache memory of 1 MB has a block size of 256 bytes. The cache has an access time of 3 ns and a hit rate of 94%. During a cache miss, it takes 20 ns to bring the first word of a block from the main memory, while each subsequent word takes 5 ns. The word size is 64 bits. The average memory access time in ns (round off to 1 decimal place) is ________ . Note - This question was Numerical Type.",Computer Organization and Architecture,Memory Hierarchy,Cache memory
GATE_CS_2020.csv,31,"Consider a non-pipelined processor operating at 2.5 GHz. It takes 5 clock cycles to complete an instruction. You are going to make a 5- stage pipeline out of this processor. Overheads associated with pipelining force you to operate the pipelined processor at 2 GHz. In a given program, assume that 30% are memory instructions, 60% are ALU instructions and the rest are branch instructions. 5% of the memory instructions cause stalls of 50 clock cycles each due to cache misses and 50% of the branch instructions cause stalls of 2 cycles each. Assume that there are no stalls associated with the execution of ALU instructions. For this program, the speedup achieved by the pipelined processor over the non-pipelined processor (round off to 2 decimal places) is __________ . Note - This question was Numerical Type.",Computer Organization and Architecture,Pipelining,Hazards
GATE_CS_2020.csv,32,"A processor has 64 registers and uses 16-bit instruction format. It has two types of instructions: I-type and R-type. Each I-type instruction contains an opcode, a register name, and a 4-bit immediate value. Each R-type instruction contains an opcode and two register names. If there are 8 distinct I-type opcodes, then the maximum number of distinct R-type opcodes is _______ . Note - This question was Numerical Type.",Computer Organization and Architecture,Instruction Set Architecture,Instruction formats
GATE_CS_2020.csv,33,"Assume that you have made a request for a web page through your web browser to a web server. Initially the browser cache is empty. Further, the browser is configured to send HTTP requests in non-persistent mode. The web page contains text and five very small images. The minimum number of TCP connections required to display the web page completely in your browser is ________ . Note - This question was Numerical Type.",Computer Networks,Application Layer,WWW and HTTP
GATE_CS_2020.csv,34,"Consider a TCP connection between a client and a server with the following specifications; the round trip time is 6 ms, the size of the receiver advertised window is 50 KB, slow-start threshold at the client is 32 KB, and the maximum segment size is 2 KB. The connection is established at time t=0. Assume that there are no timeouts and errors during transmission. Then the size of the congestion window (in KB) at time t+60 ms after all acknowledgements are processed is _________ .",Computer Networks,Transport Layer,TCP congestion control
GATE_CS_2020.csv,35,Which one of the following predicate formulae is NOT logically valid ?  Note that W is a predicate formula without any free occurrence of x.,Engineering Mathematics,Discrete Mathematics,Logic
GATE_CS_2020.csv,36,His knowledge of the subject was excellent but his classroom performance was _______ .,,,
GATE_CS_2020.csv,37,Raman is confident of speaking English _______ six months as he has been practising regularly _______ the last three weeks.,,,
GATE_CS_2020.csv,38,Select the word that fits the analogy: Cook : Cook :: Fly : _______,,,
GATE_CS_2020.csv,39,"The dawn of the 21st century witnessed the melting glaciers oscillating between giving too much and too little to billions of people who depend on them for fresh water. The UN climate report estimates that without deep cuts to man-made emissions, at least 30% of the northern hemisphereâ€™s surface permafrost could melt by the end of the century. Given this situation of imminent global exodus of billions of people displaced by rising seas, nation-states need to rethink their carbon footprint for political concerns, if not for environmental ones. Which one of the following statements can be inferred from the given passage ?",,,
GATE_CS_2020.csv,40,"Goods and Services Tax (GST) is an indirect tax introduced in India in 2017 that is imposed on the supply of goods and services, and it subsumes all indirect taxes except few. It is a destination-based tax imposed on goods and services used, and it is not imposed at the point of origin from where goods come. GST also has a few components specific to state governments, central government  and Union Territories (UTs). Which one of the following statements can be inferred from the given passage ?",,,
GATE_CS_2020.csv,41,"The figure below shows an annular ring with outer and inner as b and a, respectively. The annular space has been painted in the form of blue colour circles touching the outer and inner periphery of annular space. If maximum n number of circles can be painted, then the unpainted area available in annular space is _________ .",,,
GATE_CS_2020.csv,42,"There are multiple routes to reach from node 1 to node 2, as shown in the network. The cost of travel on an edge between two nodes is given in rupees. Nodes â€˜aâ€™, â€˜bâ€™, â€˜câ€™, â€˜dâ€™, â€˜eâ€™, and â€˜fâ€™ are toll booths. The toll price at toll booths marked â€˜aâ€™ and â€˜eâ€™ is Rs. 200, and is Rs. 100 for the other toll booths. Which is the cheapest route from node 1 to node 2 ?",Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2020.csv,43,"If values of P=3, R=27, T=243, then find the value of Q+S = ________ .",,,
GATE_CS_2020.csv,44,"Two straight lines are drawn perpendicular to each other in Xâˆ’Y plane. If Î± and Î² are the acute angles the straight lines make with the X- axis, then Î±+Î² is ________ .",,,
GATE_CS_2020.csv,45,"Consider three registers R1, R2, and R3 that store numbers in IEEEâˆ’754 single precision floating point format. Assume that R1 and R2 contain the values (in hexadecimal notation) 0x42200000 and 0xC1200000, respectively.  If R3 = R1 / R2, what is the value stored in R3 ?",Digital Logic,Number Representations,Floating-point numbers
GATE_CS_2020.csv,46,"Consider the following set of processes, assumed to have arrived at time 0. Consider the CPU scheduling algorithms Shortest Job First (SJF) and Round Robin (RR). For RR, assume that the processes are scheduled in the order P 1 , P 2 , P 3 , P 4 . If the time quantum for RR is 4 ms, then the absolute value of the difference between the average turnaround times (in ms) of SJF and RR  (round off to 2 decimal places) is.",Operating System,Scheduling,CPU scheduling algorithms
GATE_CS_2020.csv,47,An organization requires a range of IP address to assign one to each of its 1500 computers. The organization has approached an Internet Service Provider (ISP) for this task. The ISP uses CIDR and serves the requests from the available IP address space 202.61.0.0/17. The ISP wants to assign an address space to the organization which will minimize the number of routing entries in the ISPâ€™s router using route aggregation. Which of the following address spaces are potential candidates from which the ISP can allot any one of the organization ? I. 202.61.84.0 / 21 II. 202.61.104.0 / 21 III. 202.61.64.0 / 21 IV. 202.61.144.0 / 21,Computer Networks,Network Layer,IP addressing
GATE_CS_2020.csv,48,Consider the following statements about the functionality of an IP based router. I. A router does not modify the IP packets during forwarding. II. It is not necessary for a router to implement any routing protocol. III. A router should reassemble IP fragments if the MTU of the outgoing link is larger than the size of the incoming IP packet. Which of the above statements is/are TRUE ?,Computer Networks,Network Layer,Routing protocols
GATE_CS_2020.csv,49,"Consider the following statements. I. Daisy chaining is used to assign priorities in attending interrupts. II. When a device raises a vectored interrupt, the CPU does polling to identify the source of interrupt. III. In polling,the CPU periodically checks the status bits to know if any device needs its attention. IV. During DMA, both the CPU and DMA controller can be bus masters at the same time. Which of the above statements is/are TRUE ?",Computer Organization and Architecture,I/O,Interrupts and DMA
GATE_CS_2020.csv,50,"Consider the following data path diagram. Consider an instruction: R0 â† R1 + R2 The following steps are used to execute it over the given data path. Assume that PC is incremented appropriately. The subscripts r and w indicate read and write operations, respectively. R2 r , TEMP1 r , ALU add , TEMP2 w R1 r , TEMP1 w PC r , MAR w , MEM r TEMP2 r , R0 w MDR r , IR w Which one of the following is the correct order of execution of the above steps ?",Computer Organization and Architecture,CPU,Instruction cycle
GATE_CS_2020.csv,51,Consider the following C functions. C int fun1 ( int n ) { static int i = 0 ; if ( n > 0 ) { ++ i ; fun1 ( n -1 ); } return ( i ); } int fun2 ( int n ) { static int i = 0 ; if ( n > 0 ) { i = i + fun1 ( n ) ; fun2 ( n -1 ) ; } return ( i ); } The return value of fun2(5) is ________ . Note - This question was Numerical Type.,Programming and Data Structures,Recursion,
GATE_CS_2020.csv,52,"Consider a relational database containing the following schemas. The primary key of each table is indicated by underlining the constituent fields. SELECT s.sno, s.sname FROM Suppliers s, Catalogue c WHERE s.sno=c.sno AND cost > (SELECT AVG (cost) FROM Catalogue WHERE pno = â€˜P4â€™ GROUP BY pno) ; The number of rows returned by the above SQL query is",Databases,Data Models,Relational model (queries)
GATE_CS_2020.csv,53,"Consider a schedule of transactions T1 and T2: Here, RX stands for â€œRead(X)â€ and WX stands for â€œWrite(X)â€. Which one of the following schedules is conflict equivalent to the above schedule ?",Databases,Transactions,Concurrency control
GATE_CS_2020.csv,54,"Each of a set of n processes executes the following code using two semaphores a and b initialized to 1 and 0, respectively. Assume that count is a shared variable initialized to 0 and not used in CODE SECTION P. CODE SECTION P wait(a); count=count+1; if (count==n) signal (b); signal (a); wait (b) ; signal (b); CODE SECTION Q What does the code achieve ?",Operating System,Concurrency,Semaphores
GATE_CS_2020.csv,55,"What is the worst case time complexity of inserting n elements into an empty linked list, if the linked list needs to be maintained in sorted order ?",Algorithms,Complexity Analysis,Algorithm analysis
GATE_CS_2020.csv,56,What is the worst case time complexity of inserting n 2 elements into an AVL-tree with n elements initially ?,Algorithms,Complexity Analysis,Algorithm analysis
GATE_CS_2020.csv,57,"The preorder traversal of a binary search tree is 15, 10, 12, 11, 20, 18, 16, 19. Which one of the following is the postorder traversal of the tree ?",Programming and Data Structures,Non-Linear Data Structures,Trees
GATE_CS_2020.csv,58,"Consider a double hashing scheme in which the primary hash function is h 1 (k) = k mod 23, and the secondary hash function is h 2 (k) = 1+(k mod 19). Assume that the table size is 23. Then the address returned by probe 1 in the probe sequence (assume that the probe sequence begins at probe 0) for key value k = 90 is ________ .",Programming and Data Structures,Linear Data Structures,Hashing
GATE_CS_2020.csv,59,Consider the array representation of a binary min-heap containing 1023 elements. The minimum number of comparisons required to find the maximum in the heap is _________ .,Programming and Data Structures,Non-Linear Data Structures,Heaps
GATE_CS_2020.csv,60,Consider the following statements. I. Symbol table is accessed only during lexical analysis and syntax analysis. II. Compilers for programming languages that support recursion necessarily need heap storage for memory allocation in the run-time environment. III. Errors violating the condition â€˜any variable must be declared before its useâ€™ are detected during syntax analysis. Which of the above statements is/are TRUE ?,Compiler Design,Phases of Compilation,Syntax analysis
GATE_CS_2020.csv,61,Consider the following  grammar. S â†’ aSB âˆ£ d B â†’ b The number of reduction steps taken by a bottom-up parser while accepting the string aaadbbb is ________ . Note - This question was Numerical Type.,Compiler Design,Phases of Compilation,Syntax analysis
GATE_CS_2020.csv,62,"Consider the productions A â†’ PQ and A â†’ XY. Each of the five non-terminals A,P,Q,X, and Y has two attributes: s is a synthesized attribute, and i is an inherited attribute. Consider the following rules. Rule 1: P.i=A.i+2, Q.i=P.i+A.i, and A.s=P.s+Q.s Rule 2: X.i=A.i+Y.s and Y.i=X.s+A.i Which one of the following is TRUE ?",Compiler Design,Phases of Compilation,Semantic analysis
GATE_CS_2020.csv,63,"Consider the Boolean function z(a,b,c). Which one of the following minterm lists represents the circuit given above ?",Digital Logic,Boolean Algebra,
GATE_CS_2020.csv,64,A multiplexer is placed between a group of 32 registers and an accumulator to regulate data movement such that at any given point in time the content of only one register will move to the accumulator. The number of select lines needed for the multiplexer is _________ . Note - This question was Numerical Type.,Digital Logic,Circuits,Combinational circuits
GATE_CS_2020.csv,65,"If there are m input lines n output lines for a decoder that is used to uniquely address a byte addressable 1 KB RAM, then the minimum value of m+n is ________ . Note - This question was Numerical Type.",Digital Logic,Circuits,Combinational circuits
GATE_CS_2021.csv,1,"Consider the following ANSI C program #include int foo(int x, int y, int q) { if ((x<=0) && (y<=0)) return q; if (x<=0) return foo(x, y-q, q); if (y<=0) return foo(x-q, y, q); return foo(x, y-q, q) + foo(x-q, y, q); } int main( ) { int r = foo(15, 15, 10); printf(â€œ%dâ€, r); return 0; } The output of the program upon execution is _________ .",Programming and Data Structures,Recursion,
GATE_CS_2021.csv,2,"Consider the following ANSI C code segment: z=x + 3 + y->f1 + y->f2; for (i = 0; i < 200; i = i + 2) { if (z > i) { p = p + x + 3; q = q + y->f1; } else { p = p + y->f2; q = q + x + 3; } } Assume that the variable y points to a struct (allocated on the heap) containing two fields f1 and f2, and the local variables x, y, z, p, q, and i are allotted registers. Common sub-expression elimination (CSE) optimization is applied on the code. The number of addition and the dereference operations (of the form y ->f1 or y ->f2) in the optimized code, respectively, are:",Compiler Design,Optimization,Code optimization
GATE_CS_2021.csv,3,"Consider the following ANSI C program. #include < stdio.h > int main( ) { int arr[4][5]; int  i, j; for (i=0; i<4; i++) { for (j=0; j<5; j++) { arr[i][j] = 10 * i + j; } } printf(""%d"", *(arr[1]+9)); return 0; } What is the output of the above program?",Programming and Data Structures,Programming in C,Arrays and pointers
GATE_CS_2021.csv,4,"Consider the following ANSI C function: int SomeFunction (int x, int y) { if ((x==1) || (y==1)) return 1; if (x==y) return x; if (x > y) return SomeFunction(x-y, y); if (y > x) return SomeFunction (x, y-x); } The value returned by SomeFunction (15, 255) is __________ .",Algorithms,Basic Techniques,Mathematical foundations
GATE_CS_2021.csv,5,Consider the following ANSI C program: int main () { Integer x; return 0; } Which one of the following phases in a seven-phase C compiler will throw an error?,Compiler Design,Phases of Compilation,Lexical analysis
GATE_CS_2021.csv,6,Consider the cyclic redundancy check (CRC) based error detecting scheme having the generator polynomial X 3 +X+1. Suppose the message m 4 m 3 m 2 m 1 m 0 = 11000 is to be transmitted. Check bits c 2 c 1 c 0 are appended at the end of the message by the transmitter using the above CRC scheme. The transmitted bit string is denoted by m 4 m 3 m 2 m 1 m 0 c 2 c 1 c 0 . The value of the checkbit sequence c 2 c 1 c 0 is,Computer Networks,Data Link Layer,Error detection and correction
GATE_CS_2021.csv,7,"Consider a network using the pure ALOHA medium access control protocol, where each frame is of length 1,000 bits. The channel transmission rate is 1 Mbps (=10 6 bits per second). The aggregate number of transmissions across all the nodes (including new frame transmissions and retransmitted frames due to collisions) is modelled as a Poisson process with a rate of 1,000 frames per second. Throughput is defined as the average number of frames successfully transmitted per second. The throughput of the network (rounded to the nearest integer) is ______________ .",Computer Networks,Data Link Layer,MAC protocols
GATE_CS_2021.csv,8,"Consider the string abbccddeee. Each letter in the string must be assigned a binary code satisfying the following properties: For any two letters, the code assigned to one letter must not be a prefix of the code assigned to the other letter. For any two letters of the same frequency, the letter which occurs earlier in the dictionary order is assigned a code whose length is at most the length of the code assigned to the other letter. Among the set of all binary code assignments which satisfy the above two properties, what is the minimum length of the encoded string?",Algorithms,Design Techniques,Greedy algorithms
GATE_CS_2021.csv,9,Let H be a binary min-heap consisting of n elements implemented as an array. What is the worst case time complexity of an optimal algorithm to find the maximum element in H?,Algorithms,Complexity Analysis,Algorithm analysis
GATE_CS_2021.csv,10,"For constants aâ‰¥1 and b>1, consider the following recurrence defined on the non-negative integers: T(n) = aâ‹…T(n/b) + f(n) Which one of the following options is correct about the recurrence T(n)?",Algorithms,Basic Techniques,Recurrence relations
GATE_CS_2021.csv,11,Consider the following directed graph: Which of the following is/are correct about the graph?,Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2021.csv,12,"In a directed acyclic graph with a source vertex s, the quality-score of a directed path is defined to be the product of the weights of the edges on the path. Further, for a vertex v other than s, the quality-score of v is defined to be the maximum among the quality-scores of all the paths from s to v. The quality-score of s is assumed to be 1. The sum of the quality-scores of all vertices on the graph shown above is _______ .",Algorithms,Graph Algorithms,"Graph traversals, minimum spanning trees, shortest paths"
GATE_CS_2021.csv,13,"Suppose the following functional dependencies hold on a relation U with attributes P,Q,R,S, and T: P â†’ QR RS â†’ T Which of the following functional dependencies can be inferred from the above functional dependencies?",Databases,Database Design,Functional dependencies
GATE_CS_2021.csv,14,Consider the following statements S1 and S2 about the relational data model: S1: A relation scheme can have at most one foreign key. S2: A foreign key in a relation scheme R cannot be used to refer to tuples of R. Which one of the following choices is correct?,Databases,Database Design,Integrity constraints
GATE_CS_2021.csv,15,"The relation scheme given below is used to store information about the employees of a company, where empId is the key and deptId indicates the department to which the employee is assigned. Each employee is assigned to exactly one department. emp( empId , name, gender, salary, deptId) Consider the following SQL query: select deptId, count(*) from emp where gender = â€œfemaleâ€ and salary > (select avg(salary)from emp) group by deptId; The above query gives, for each department in the company, the number of female employees whose salary is greater than the average salary of",Databases,Data Models,Relational model (queries)
GATE_CS_2021.csv,16,"Let S be the following schedule of operations of three transactions T1, T2 and T3 in a relational database system: R2(Y),R1(X),R3(Z),R1(Y)W1(X),R2(Z),W2(Y),R3(X),W3(Z) Consider the statements P and Q below: P: S is conflict-serializable. Q: If T3 commits before T1 finishes, then S is recoverable. Which one of the following choices is correct?",Databases,Transactions,Concurrency control
GATE_CS_2021.csv,17,"A data file consisting of 1,50,000 student-records is stored on a hard disk with block size of 4096 bytes. The data file is sorted on the primary key RollNo. The size of a record pointer for this disk is 7 bytes. Each student-record has a candidate key attribute called ANum of size 12 bytes. Suppose an index file with records consisting of two fields, ANum value and the record pointer the corresponding student record, is built and stored on the same disk. Assume that the records of data file and index file are not split across disk blocks. The number of blocks in the index file is ________ .",Databases,File Organization and Indexing,File organization
GATE_CS_2021.csv,18,"For a given biased coin, the probability that the outcome of a toss is a head is 0.4. This coin is tossed 1,000 times. Let X denote the random variable whose value is the number of times that head appeared in these 1,000 tosses. The standard deviation of X (rounded to 2 decimal place) is _________ .",Engineering Mathematics,Probability and Statistics,Random Variables
GATE_CS_2021.csv,19,"A bag has r red balls and b black balls. All balls are identical except for their colours. In a trial, a ball is randomly drawn from the bag, its colour is noted and the ball is placed back into the bag along with another ball of the same colour. Note that the number of balls in the bag will increase by one, after the trial. A sequence of four such trials is conducted. Which one of the following choices gives the probability of drawing a red ball in the fourth trial?",Engineering Mathematics,Probability and Statistics,Conditional Probability
GATE_CS_2021.csv,20,"In an examination, a student can choose the order in which two questions (QuesA and QuesB) must be attempted. If the first question is answered wrong, the student gets zero marks. If the first question is answered correctly and the second question is not answered correctly, the student gets the marks only for the first question. If both the questions are answered correctly, the student gets the sum of the marks of the two questions. The following table shows the probability of correctly answering a question and the marks of the question respectively. Assuming that the student always wants to maximize her expected marks in the examination, in which order should she attempt  the questions and what is the expected marks for that order (assume that the questions are independent)?",Engineering Mathematics,Probability and Statistics,Random Variables
GATE_CS_2021.csv,21,"The number of students in three classes is in the ratio 3:13:6. If 18 students are added to each class, the ratio changes to 15:35:21.  The total number of students in all the three classes in the beginning was:",,,
GATE_CS_2021.csv,22,"Let S be a set of consisting of 10 elements. The number of tuples of the form (A,B) such that A and B are subsets of S, and AâŠ†B is ___________ .",Engineering Mathematics,Discrete Mathematics,Combinatorics
GATE_CS_2021.csv,23,"For two n-dimensional real vectors P and Q, the operation s(P,Q) is defined as follows: Let L be a set of 10-dimensional non-zero real vectors such that for every pair of distinct vectors P,QâˆˆL, s(P,Q)=0. What is the maximum cardinality possible for the set L?",Engineering Mathematics,Linear Algebra,Matrices
GATE_CS_2021.csv,24,Suppose that P is a 4Ã—5 matrix such that every solution of the equation Px=0 is a scalar multiple of [2 5 4 3 1] T . The rank of P is __________ .,Engineering Mathematics,Linear Algebra,Systems
GATE_CS_2021.csv,25,"Which one of the following circuits implements the Boolean function given below? f(x,y,z) = m0 + m1 + m3 + m4 + m5 + m6 where mi is the ith minterm.",Digital Logic,Circuits,Combinational circuits
GATE_CS_2021.csv,26,Choose the correct choice(s) regarding the following proportional logic assertion S: S:((Pâˆ§Q)â†’R)â†’((Pâˆ§Q)â†’(Qâ†’R)),Engineering Mathematics,Discrete Mathematics,Logic
GATE_CS_2021.csv,27,"Consider a Boolean function f(w,x,y,z) such that f(w,0,0,z) = 1 f(1,x,1,z) = x+z f(w,1,y,z) = wz+y The number of literals in the minimal sum-of-products expression of f is _________ .",Digital Logic,Minimization,Boolean expression simplification
GATE_CS_2021.csv,28,The format of the single-precision floating point representation of a real number as per the IEEE 754 standard is as follows: Which one of the following choices is correct with respect to the smallest normalized positive number represented using the standard?,Digital Logic,Number Representations,Floating-point numbers
